Ts (degC),I (a.u.),P (W),q (slm)
5.678999999999999915e+01,2.106565170281983446e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.671999999999999886e+01,2.172435113261252176e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.668999999999999773e+01,2.176247599567712750e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.675999999999999801e+01,2.124889593947407324e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.677000000000000313e+01,2.131667908562029246e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.678999999999999915e+01,2.104165258872205857e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.677000000000000313e+01,2.134074102462359704e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.671999999999999886e+01,2.093111278251889162e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.675000000000000000e+01,2.114130520827110391e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.667999999999999972e+01,2.110263586268846411e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.664999999999999858e+01,2.122804176625988446e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.659000000000000341e+01,2.108518532114614733e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.654999999999999716e+01,2.108015809680461884e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.653000000000000114e+01,2.109266518054555636e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.663000000000000256e+01,2.128078881823308300e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.665999999999999659e+01,2.153599590507476591e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.667000000000000171e+01,2.116931402960570995e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.667000000000000171e+01,2.138403600789475720e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.670000000000000284e+01,2.157199334436047357e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.672999999999999687e+01,2.099741769558281172e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.667999999999999972e+01,2.101402318054544739e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.665999999999999659e+01,2.126643147941732313e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.668999999999999773e+01,2.104123621973702218e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.668999999999999773e+01,2.109810507828899194e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.663000000000000256e+01,2.140216407293194439e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.665999999999999659e+01,2.151238236344018485e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.664999999999999858e+01,2.107919231785719749e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.660999999999999943e+01,2.191057524078910239e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.657999999999999829e+01,2.169838966409755871e+06,4.500000000000000000e+00,2.500000000000000000e+00
5.667999999999999972e+01,2.174894277180439793e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.681000000000000227e+01,2.054236951015036786e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.721000000000000085e+01,2.007297507265038090e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.775999999999999801e+01,1.992864655375942588e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.871999999999999886e+01,1.975418918092104373e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.900999999999999801e+01,1.988004594558265293e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.917999999999999972e+01,1.896902937462406699e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.932999999999999829e+01,1.962299599483077647e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.935999999999999943e+01,1.982518132471801247e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.942999999999999972e+01,1.966534614078942919e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.959000000000000341e+01,1.941979191597741563e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.957000000000000028e+01,1.978603524896607967e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.953000000000000114e+01,1.989094421898497501e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.953999999999999915e+01,1.960125857734968187e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.952000000000000313e+01,1.903525668045113096e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.950000000000000000e+01,1.961196468045110814e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.938000000000000256e+01,1.967376467819551704e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.904999999999999716e+01,1.941018956024436746e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.867000000000000171e+01,1.943729665939853759e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.859000000000000341e+01,1.937500022171050310e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.859000000000000341e+01,1.914919272716161096e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.853999999999999915e+01,1.930662701419171412e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.850999999999999801e+01,1.937483884793232428e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.842999999999999972e+01,1.922160520657892339e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.811999999999999744e+01,1.952031176560157211e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.811999999999999744e+01,1.962859110704885796e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.802000000000000313e+01,1.951465013289471390e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.792000000000000171e+01,1.928434018674809020e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.796999999999999886e+01,1.948015556390978163e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.793999999999999773e+01,1.923799881146616768e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.795000000000000284e+01,1.931574032114661066e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.792000000000000171e+01,1.902839891080826288e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.795000000000000284e+01,1.921609016531959409e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.802000000000000313e+01,1.941939525676694233e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.803000000000000114e+01,1.959158230996240629e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.806000000000000227e+01,1.934133715883455705e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.809000000000000341e+01,1.943663884567666100e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.818999999999999773e+01,1.956343305648498936e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.817000000000000171e+01,1.947146355338340858e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.817000000000000171e+01,1.935389598073306959e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.813000000000000256e+01,1.936458976522557205e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.807000000000000028e+01,1.918135168787596747e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.796000000000000085e+01,1.934383906832704321e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.799000000000000199e+01,1.927034131945486879e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.804999999999999716e+01,1.925474226484957384e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.814999999999999858e+01,1.942877464567663381e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.835000000000000142e+01,1.911063424906007480e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.815999999999999659e+01,1.933294449050752213e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.814999999999999858e+01,1.914341037208644440e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.804999999999999716e+01,1.935003286494360538e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.822999999999999687e+01,1.939320466212410014e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.838000000000000256e+01,1.937724220855265390e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.835999999999999943e+01,1.910860906973685604e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.831000000000000227e+01,1.912999417500001611e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.822999999999999687e+01,1.914803354605267756e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.825999999999999801e+01,1.956046919915415812e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.825000000000000000e+01,1.944935657763160532e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.821999999999999886e+01,1.919758022340226453e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.825999999999999801e+01,1.925494182631578995e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.835000000000000142e+01,1.949754451240597991e+06,2.500000000000000000e+00,1.500000000000000000e+00
5.814000000000000057e+01,1.939558708110900363e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.821999999999999886e+01,2.174359403176649474e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.604999999999999716e+01,2.279058094539475627e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.472999999999999687e+01,2.306190077283789404e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.393999999999999773e+01,2.231195001484924927e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.340999999999999659e+01,2.241722854313915595e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.310000000000000142e+01,2.271935721174853854e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.299000000000000199e+01,2.238456205573302228e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.310000000000000142e+01,2.226973414172889199e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.307000000000000028e+01,2.242824014774417505e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.282000000000000028e+01,2.241032149906024802e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.267999999999999972e+01,2.291269408477465156e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.250000000000000000e+01,2.260059966146610212e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.239000000000000057e+01,2.242363298796972726e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.245000000000000284e+01,2.273670427697402891e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.245000000000000284e+01,2.232390892048882321e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.238000000000000256e+01,2.260047277979323175e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.234000000000000341e+01,2.261835570451163687e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.227000000000000313e+01,2.250750300563929137e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.239999999999999858e+01,2.267632954229333438e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.267999999999999972e+01,2.226426098374033812e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.336999999999999744e+01,2.296412797302614432e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.224000000000000199e+01,2.247468130375973415e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.250999999999999801e+01,2.296531918251840398e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.309000000000000341e+01,2.290320136466151103e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.231000000000000227e+01,2.262538963026310783e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.235000000000000142e+01,2.246318434595870320e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.278999999999999915e+01,2.280850698524408508e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.278999999999999915e+01,2.298760600996274501e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.264000000000000057e+01,2.272399639990614727e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.264000000000000057e+01,2.257647736127775162e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.374000000000000199e+01,2.234422969793186057e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.297999999999999687e+01,2.284089999952973798e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.246000000000000085e+01,2.269820616005678661e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.246000000000000085e+01,2.297715613392881583e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.275999999999999801e+01,2.243109560131575447e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.286999999999999744e+01,2.219651602528230753e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.282000000000000028e+01,2.269199758110896684e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.290999999999999659e+01,2.252527259915439412e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.297999999999999687e+01,2.262399885930450168e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.307999999999999829e+01,2.265098154050770681e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.275000000000000000e+01,2.207149938975544181e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.257999999999999829e+01,2.265753504050744697e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.254999999999999716e+01,2.257583925733126234e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.270000000000000284e+01,2.285703984107177239e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.279999999999999716e+01,2.245931507086484227e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.275999999999999801e+01,2.233296063439816236e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.263000000000000256e+01,2.214251493890941143e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.277000000000000313e+01,2.284686959746276028e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.270000000000000284e+01,2.270560718035744503e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.260000000000000142e+01,2.267757125808304641e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.264999999999999858e+01,2.285303506127773318e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.261999999999999744e+01,2.278967922321446240e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.264999999999999858e+01,2.247985019210566301e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.303000000000000114e+01,2.264106629210568499e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.303000000000000114e+01,2.264003029708609451e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.300000000000000000e+01,2.248173370742516592e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.310000000000000142e+01,2.276619625883465633e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.293999999999999773e+01,2.240908224699209910e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.293999999999999773e+01,2.283483801202968229e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.278000000000000114e+01,2.228321193186045624e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.195000000000000284e+01,1.918952138937972253e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.102000000000000313e+01,1.764021732377825538e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.064999999999999858e+01,1.743641825610897737e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.065999999999999659e+01,1.746375201766913058e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.072999999999999687e+01,1.729525561973687029e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.077000000000000313e+01,1.745550717265035259e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.075999999999999801e+01,1.740649142734957393e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.074000000000000199e+01,1.774695067979326937e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.060999999999999943e+01,1.760865335187970661e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.052000000000000313e+01,1.731225653204882052e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.039000000000000057e+01,1.756609748515040148e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.029999999999999716e+01,1.734645299069551518e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.013000000000000256e+01,1.727193772471805336e+06,1.500000000000000000e+00,1.500000000000000000e+00
5.007000000000000028e+01,1.758309347001872491e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.988000000000000256e+01,1.737075391071423888e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.975999999999999801e+01,1.792052111278193304e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.960000000000000142e+01,1.774877876137217972e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.957999999999999829e+01,1.777214346710524056e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.949000000000000199e+01,1.810443794548873557e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.947999999999999687e+01,1.800042453834578861e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.922999999999999687e+01,1.799256033834589180e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.922999999999999687e+01,1.767590926156009780e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.911999999999999744e+01,1.819259360723687802e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.907000000000000028e+01,1.781687233646614943e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.900999999999999801e+01,1.811636359088340076e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.892999999999999972e+01,1.756305971616550349e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.882000000000000028e+01,1.721060213853389956e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.871000000000000085e+01,1.767565673007520614e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.870000000000000284e+01,1.796397500610900577e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.846000000000000085e+01,1.776750551080830628e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.834000000000000341e+01,1.803576662763160421e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.821000000000000085e+01,1.789210947293232428e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.803000000000000114e+01,1.779029616936096456e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.800999999999999801e+01,1.768990320140981581e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.799000000000000199e+01,1.813323146221801871e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.788000000000000256e+01,1.772857870629698969e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.775999999999999801e+01,1.776803151541354135e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.757999999999999829e+01,1.754303828092104988e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.747999999999999687e+01,1.777712511259398190e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.743999999999999773e+01,1.787574420084590092e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.738000000000000256e+01,1.761771615253753960e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.721999999999999886e+01,1.766087809483083198e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.710000000000000142e+01,1.752079456860904116e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.700000000000000000e+01,1.776971916484968970e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.695000000000000284e+01,1.759897585263159359e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.692000000000000171e+01,1.776862650422924897e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.692000000000000171e+01,1.761650030582707608e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.689999999999999858e+01,1.779699133336459985e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.668999999999999773e+01,1.776397130187970120e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.667999999999999972e+01,1.779965954407889862e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.657999999999999829e+01,1.787260418740604073e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.657000000000000028e+01,1.773807142640977399e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.632999999999999829e+01,1.807537588308272883e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.632999999999999829e+01,1.808003231729318155e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.625000000000000000e+01,1.806262981832712423e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.645000000000000284e+01,1.792712388721799944e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.646999999999999886e+01,1.794396588947372744e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.667000000000000171e+01,1.802410090488723014e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.668999999999999773e+01,1.776341696447368711e+06,1.500000000000000000e+00,1.500000000000000000e+00
4.671000000000000085e+01,1.767002958947368199e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.653000000000000114e+01,1.817682701954887714e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.446000000000000085e+01,1.793792607546990039e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.329999999999999716e+01,1.795379983505639248e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.252000000000000313e+01,1.839792757359022740e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.210000000000000142e+01,1.843042406419169391e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.186999999999999744e+01,1.849921364069550997e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.178999999999999915e+01,1.778006556456769351e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.179999999999999716e+01,1.760650621832703240e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.157000000000000028e+01,1.882727667687972309e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.122999999999999687e+01,1.847284073063903255e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.099000000000000199e+01,1.835621676343986299e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.089999999999999858e+01,1.847762527838339563e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.078000000000000114e+01,1.891279985187971732e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.067000000000000171e+01,1.886516009520680644e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.050000000000000000e+01,1.816561954906015657e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.057999999999999829e+01,1.812496074812032282e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.053999999999999915e+01,1.843506817979319487e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.045000000000000284e+01,1.830616132753758924e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.027000000000000313e+01,1.847630595535714412e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.009000000000000341e+01,1.826685387800747529e+06,1.500000000000000000e+00,4.500000000000000000e+00
4.013000000000000256e+01,1.822091162565788254e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.986999999999999744e+01,1.830726630676696310e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.956000000000000227e+01,1.871722345573308645e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.946999999999999886e+01,1.810530763928573346e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.967999999999999972e+01,1.867536851785721723e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.929999999999999716e+01,1.844249999661647715e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.953000000000000114e+01,1.845625495545115555e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.935000000000000142e+01,1.844938609906014055e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.924000000000000199e+01,1.863807392904137727e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.897999999999999687e+01,1.868322409483075840e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.903999999999999915e+01,1.837277666954883607e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.895000000000000284e+01,1.872351703308268683e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.892999999999999972e+01,1.856039401240596082e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.888000000000000256e+01,1.864704926757522626e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.881000000000000227e+01,1.873143913054507691e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.871999999999999886e+01,1.867895692866541212e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.867000000000000171e+01,1.812258202471809462e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.892999999999999972e+01,1.843969381748123793e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.896999999999999886e+01,1.845943192471804563e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.860000000000000142e+01,1.885150614896616200e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.853000000000000114e+01,1.877347884755634936e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.828999999999999915e+01,1.850460549586466048e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.828000000000000114e+01,1.841775683853383409e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.853999999999999915e+01,1.879747303421053570e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.846999999999999886e+01,1.853630004501876887e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.852000000000000313e+01,1.859573979727445170e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.849000000000000199e+01,1.877949402434209827e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.842999999999999972e+01,1.845320363599617500e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.859000000000000341e+01,1.909290161137211369e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.839999999999999858e+01,1.872623575009400258e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.831000000000000227e+01,1.856635991475563264e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.827000000000000313e+01,1.856092864003758645e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.834000000000000341e+01,1.825679327001877828e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.839000000000000057e+01,1.800156770526309730e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.846999999999999886e+01,1.824566587048871210e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.840999999999999659e+01,1.836010451644740300e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.845000000000000284e+01,1.834203558073309017e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.853999999999999915e+01,1.824442538656013552e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.843999999999999773e+01,1.872098432706766762e+06,1.500000000000000000e+00,4.500000000000000000e+00
3.814000000000000057e+01,1.853044008270681137e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.070000000000000284e+01,2.254162185704893898e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.275000000000000000e+01,2.212603756748078391e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.382000000000000028e+01,2.149890334144719876e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.515999999999999659e+01,2.151548049360895529e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.567999999999999972e+01,2.162106452340262476e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.590999999999999659e+01,2.185805854680419434e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.665999999999999659e+01,2.138363688496290240e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.707000000000000028e+01,2.101094968759421725e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.757999999999999829e+01,2.091743543092104839e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.797999999999999687e+01,2.123075555582690518e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.814999999999999858e+01,2.114094304116573650e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.864000000000000057e+01,2.081783701325184666e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.877000000000000313e+01,2.092233084614661522e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.899000000000000199e+01,2.121284553016893566e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.928000000000000114e+01,2.125446395075180102e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.931000000000000227e+01,2.096718043787610484e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.959000000000000341e+01,2.139484928289459553e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.967000000000000171e+01,2.145788483712364454e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.985999999999999943e+01,2.132408749708606396e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.982000000000000028e+01,2.118571379379720427e+06,3.500000000000000000e+00,2.500000000000000000e+00
4.992999999999999972e+01,2.129861384548891336e+06,3.500000000000000000e+00,2.500000000000000000e+00
